,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
2954,"b'#Rape\xc2\xa0is being used as a weapon as fighting rages in remote parts of\xc2\xa0#Tigray\xc2\xa0region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d\xc2\xa0one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d\xc2\xa0#TigrayWarRapeVictims\xc2\xa0#WeaponizedRape\xc2\xa0@UN_Women\xc2\xa0@HouseForeign\xc2\xa0@Haavisto\xc2\xa0@EUCouncil\xc2\xa0@USAmbUN\xc2\xa0@hrw\xc2\xa0https://t.co/lvkcXeyZNp'",1389405013059903490,277,2021-05-04 02:22:23,,,en,Twitter for Android,0,0
2955,"b'RT @EDROW10: Too late Babumushia,\n@narendramodi &amp; @AmitShah are too? Despite this everything is being lumped at @BJP4India doorstep. While\xe2\x80\xa6'",1389403444759330818,143,2021-05-04 02:16:09,,,en,Twitter for Android,0,2
2956,"b'RT @2Rarely: Man ran away from abuse at home, only to be raped and beaten in state care\n\n#ChildAbuse #Rape #CSA #ChildSexualAbuse #AbuseInC\xe2\x80\xa6'",1389403277930876933,140,2021-05-04 02:15:29,,,en,Twitter for Android,0,3
2957,b'#WeaponizedRape: The 18-year-old\xc2\xa0#Tigrayan\xc2\xa0high school graduate had survived an attempted\xc2\xa0#rape\xc2\xa0that left her with\xc2\xa0#seven_gunshot\xc2\xa0wounds and an amputated arm. She wanted it to be known that she had resisted.\xc2\xa0@Elif_Safak @SholaMos1 @jameelajamil\xc2\xa0@USAmbUN.\xc2\xa0https://t.co/b58ZFpSG28',1389402314822230028,278,2021-05-04 02:11:40,,,en,Twitter for Android,0,0
2958,"b'RT @mYj4Lkseo8j58ym: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated\xe2\x80\xa6'",1389402083305086977,140,2021-05-04 02:10:45,,,en,Twitter for Android,0,16
2959,b'#MonaLisa\xe2\x80\x98s account of\xc2\xa0#rape\xc2\xa0is one of hundreds detailing\xc2\xa0#abuses\xc2\xa0in\xc2\xa0#Tigray where wave of unspeakable\xc2\xa0atrocities including\xc2\xa0#widespread\xc2\xa0#sexual\xc2\xa0assault targeting\xc2\xa0#women has been committed for the last 6 months.\xc2\xa0#WeaponizedRape\xc2\xa0@SecBlinken\xc2\xa0@USAmbUN\xc2\xa0@UN\xc2\xa0https://t.co/b58ZFpSG28',1389401910327726082,275,2021-05-04 02:10:03,,,en,Twitter for Android,0,0
2960,"b'The\xc2\xa0#rape\xc2\xa0victim,\xc2\xa0#Mona_Lisa\xc2\xa0lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body\xc2\xa0#devastated\xc2\xa0but her defiance on display.\xc2\xa0#TigrayWarRapeVictims\xc2\xa0#WeaponizedRape\xc2\xa0@UN\xc2\xa0@UN_Women\xc2\xa0@HouseForeign\xc2\xa0@Haavisto\xc2\xa0@EUCouncil\xc2\xa0@USAmbUNhttp://tiny.cc/5nxwtz'",1389401797693898753,264,2021-05-04 02:09:37,,,en,Twitter for Android,0,0
2961,"b'#Rape\xc2\xa0is being used as a weapon as fighting rages in remote parts of\xc2\xa0#Tigray\xc2\xa0region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d\xc2\xa0one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d\xc2\xa0#TigrayWarRapeVictims\xc2\xa0#WeaponizedRape\xc2\xa0@UN_Women\xc2\xa0@HouseForeign\xc2\xa0@Haavisto\xc2\xa0@EUCouncil\xc2\xa0@USAmbUN\xc2\xa0@hrw\xc2\xa0https://t.co/b58ZFpSG28'",1389401738713567232,277,2021-05-04 02:09:23,,,en,Twitter for Android,0,0
2962,b'RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe\xe2\x80\xa6',1389401577245474818,144,2021-05-04 02:08:44,,,en,Twitter for Android,0,14
2963,"b'RT @Mellayfre: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body devastated but he\xe2\x80\xa6'",1389401129549635586,140,2021-05-04 02:06:57,,,en,Twitter for Android,0,25
2964,b'RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe\xe2\x80\xa6',1389400729874440195,144,2021-05-04 02:05:22,,,en,Twitter for iPad,0,14
2965,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/ptx9xe3CQ6""",1389400644214198274,275,2021-05-04 02:05:02,,,en,Twitter for Android,0,0
2966,"b'RT @mYj4Lkseo8j58ym: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated\xe2\x80\xa6'",1389400317410746368,140,2021-05-04 02:03:44,,,en,Twitter for Android,0,16
2967,"b'RT @EDROW10: Too late Babumushia,\n@narendramodi &amp; @AmitShah are too? Despite this everything is being lumped at @BJP4India doorstep. While\xe2\x80\xa6'",1389397855253590016,143,2021-05-04 01:53:57,,,en,Twitter for Android,0,2
2968,"b""Abuse in Care Royal Commission: Child, 9, put into adult psychiatric hospital, via @nzherald \n\n#ChildAbuse #AbuseInCare #Rape #RCIAbuseInCare #NZRoyalComm\n\nCherry Farm psychiatric hospital\nEpuni Boys' Home\nHokio Beach School\nNew Zealand\n\nhttps://t.co/PP8N8vJmcq""",1389397632473210886,261,2021-05-04 01:53:03,,,en,Twitter Web App,0,0
2969,b'RT @GoogleExpertUK: @DrUmeshPrabhu @do_kinder @BRAINCURES @BulliesCampaign @ThePeoplesHubUK @DelusionalAcad1 @TracyBoylin @PeteJacksonGMP @\xe2\x80\xa6',1389397469000212480,140,2021-05-04 01:52:25,,,en,Twitter for Android,0,31
2970,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/YfBSiRnxhI""",1389397413241057283,275,2021-05-04 01:52:11,,,en,Twitter for iPhone,0,0
2971,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/I94etZVUya'",1389397393230077952,277,2021-05-04 01:52:06,,,en,Twitter for Android,0,0
2972,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/YfBSiRnxhI',1389397294114435073,278,2021-05-04 01:51:43,,,en,Twitter for iPhone,0,0
2973,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389397258009907200,264,2021-05-04 01:51:34,,,en,Twitter for iPhone,0,0
2974,"b'Too late Babumushia,\n@narendramodi &amp; @AmitShah are too? Despite this everything is being lumped at @BJP4India doorstep. While the #MahaVasooliAaghadi &amp; #MamataBanarjee#Taliban can getaway with #Anarchy #Murder #Rape #Corruption &amp; laugh all-the-way-to-the-bank &amp; keep #100cr too\xf0\x9f\x98\xa4 https://t.co/hT2JjmeXwA'",1389397205128138752,318,2021-05-04 01:51:22,,,en,Twitter Web App,4,2
2975,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/YfBSiRnxhI'",1389397161264119809,277,2021-05-04 01:51:11,,,en,Twitter for iPhone,0,0
2976,"b'@AP Just so I understand this correctly, GOP groups are against #sextrafficking but #rape is ok?'",1389395861046587395,96,2021-05-04 01:46:01,,,en,Twitter for Android,8,4
2977,b'RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe\xe2\x80\xa6',1389395046424743936,144,2021-05-04 01:42:47,,,en,Twitter for Android,0,14
2978,"b'RT @eliasamare: This 2019 article, written a year before the ethnofascist #TPLF launched war on #Ethiopia, exposes the rampant #rape &amp;sexua\xe2\x80\xa6'",1389394996701372416,144,2021-05-04 01:42:35,,,en,Twitter for Android,0,652
2979,b'RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe\xe2\x80\xa6',1389394680123596802,144,2021-05-04 01:41:20,,,en,Twitter Web App,0,14
2980,b'RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe\xe2\x80\xa6',1389393299455184898,144,2021-05-04 01:35:50,,,en,Twitter for Android,0,14
2981,b'RT @JusticeOzzie: @BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pe\xe2\x80\xa6',1389393038691094530,144,2021-05-04 01:34:48,,,en,Twitter for iPhone,0,14
2982,"b'@BrittHiggins_ @ScottMorrisonMP @AlboMP @tanya_plibersek @aap What is the current status of the Police investigation &amp; pending criminal charges against the alleged Rapist of Ms Higgins &amp; at least 4 other women? Why is concerned #Australia being left in the dark by the Police, the #LNP &amp; their allied #Media protection racket? #auspol #Rape'",1389392973071147008,352,2021-05-04 01:34:33,,,en,Twitter for iPhone,27,14
2983,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1389391627819667458,140,2021-05-04 01:29:12,,,en,Twitter Web App,0,10365
2984,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/ptx9xe3CQ6',1389391601110331395,278,2021-05-04 01:29:06,,,en,Twitter for Android,0,0
2985,b'RT @johnmanly: USC\xe2\x80\x99s class action lawyers are now  actually bragging how they settled the Tyndall class for a fraction of what the victims\xe2\x80\xa6',1389391466661875713,139,2021-05-04 01:28:33,,,en,Twitter for iPhone,0,3
2986,"b'#TigrayCantWait #TigrayGenocide 1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3of state sponsored #genocide via #WeaponizedStarvation, man-made #famine, a genocidal #rape campaign and #massacres. Mr Feltman we need urgent action. Millions will die. +150k civilians have already been massacred. \n\xf0\x9f\x9a\xa8#EritreaOutOfTigray\xf0\x9f\x9a\xa8NOW https://t.co/GEfo3EP8YJ'",1389390407331631106,305,2021-05-04 01:24:21,,,en,Twitter for iPhone,0,0
2987,"b""@Nohamin19 @SeifGebre To live in peace and secure #Tigray needs to be #independentTigraynation therefore the people of #Tigray don't have to go through this kind of #EthnicCleansing #Genocide #Rape #Hunger and atrocities again. #RestoreTigrayGovermnet #IndependentTigraynation""",1389389152450486272,276,2021-05-04 01:19:22,,,en,Twitter for Android,1,1
2988,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/Gyb6iyGM2A'",1389389077141762050,277,2021-05-04 01:19:04,,,en,Twitter for Android,1,1
2989,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/vhsuWbFVkx""",1389388791060865025,275,2021-05-04 01:17:56,,,en,Twitter for Android,0,0
2990,"b'RT @Hiwot_KN: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but he\xe2\x80\xa6'",1389388704221851650,140,2021-05-04 01:17:35,,,en,Twitter for iPhone,0,4
2991,b'RT @Mellayfre: #WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gu\xe2\x80\xa6',1389388381751107585,140,2021-05-04 01:16:18,,,en,Twitter for iPhone,0,2
2992,"b'RT @Mellayfre: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body devastated but he\xe2\x80\xa6'",1389387715636912129,140,2021-05-04 01:13:39,,,en,Twitter for iPhone,0,25
2993,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz https://t.co/85QoPPi5z7'",1389387701728661504,288,2021-05-04 01:13:36,,,en,Twitter for Android,1,0
2994,"b'RT @Tigray98440306: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated\xe2\x80\xa6'",1389387585206853633,139,2021-05-04 01:13:08,,,en,Twitter for Android,0,2
2995,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/vhsuWbFVkx',1389387461600727046,278,2021-05-04 01:12:39,,,en,Twitter for Android,0,0
2996,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/L7ZtP1MSW2',1389386521413828613,278,2021-05-04 01:08:54,,,en,Twitter for iPhone,2,2
2997,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389386426626756618,263,2021-05-04 01:08:32,,,en,Twitter for iPhone,21,25
2998,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/SUmmhZSq7b'",1389385239278104578,277,2021-05-04 01:03:49,,,en,Twitter for iPhone,0,0
2999,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389384747416051715,140,2021-05-04 01:01:51,,,en,Twitter Web App,0,279
3000,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389384484890546180,264,2021-05-04 01:00:49,,,en,Twitter for Android,0,0
3001,"b'Teacher Seduced 15-Year-Old Student, Had S\xc2\xa3x With Him In Her Car https://t.co/l48On3C4NZ #rape'",1389384336781230084,94,2021-05-04 01:00:14,,,en,Twitter for Android,1,0
3002,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389382976094408704,140,2021-05-04 00:54:49,,,en,Twitter for iPad,0,279
3003,"b""#Idaho intern reported #rape, faced 'overwhelming' harassment - May 3 @ 8:49 PM ET https://t.co/Mlv34tZhde""",1389382061996314628,106,2021-05-04 00:51:11,,,en,PulpNews,0,0
3004,"b""Justice Thomas says West Point cadet SHOULD be able to sue over 'rape'... https://t.co/c31y2kSG7D #justice #thomas #says #west #point #cadet #should #be #able #to #sue #over #rape""",1389381637759193089,179,2021-05-04 00:49:30,,,en,AnyPoll Links,0,0
3005,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389381039764606976,140,2021-05-04 00:47:07,,,en,Twitter for iPad,0,279
3006,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/ptx9xe3CQ6'",1389380409188827144,277,2021-05-04 00:44:37,,,en,Twitter for Android,0,0
3007,b'@MKerron @PanRose30 Whiteness wants to end relationships with sustainability to Support fetishes of interaction....... hmmmmmm #rape much?',1389379166441672705,138,2021-05-04 00:39:41,,,en,Twitter for iPhone,2,0
3008,b'RT @findyrPath: No does not mean try harder. Free resources are available for survivors of #rape and #sexualviolence in #Nigeria. You do no\xe2\x80\xa6',1389379087882506246,140,2021-05-04 00:39:22,,,en,Twitter for Android,0,13
3009,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/Kx16Sgztdr',1389378844294062084,278,2021-05-04 00:38:24,,,en,Twitter for Android,0,0
3010,"b'RT @JumbuTweeple: @SitaramYechury Respected , \n#PM @narendramodi ji &amp; \n@AmitShah ji @rajnathsingh ji \n@JPNadda ji\n\nThis Nation has not seen\xe2\x80\xa6'",1389378510033063936,144,2021-05-04 00:37:04,,,en,Twitter for Android,0,7
3011,"b'RT @JumbuTweeple: @SitaramYechury Respected , \n#PM @narendramodi ji &amp; \n@AmitShah ji @rajnathsingh ji \n@JPNadda ji\n\nThis Nation has not seen\xe2\x80\xa6'",1389378497387266050,144,2021-05-04 00:37:01,,,en,Twitter for Android,0,7
3012,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/Kx16Sgztdr'",1389377489538007041,277,2021-05-04 00:33:01,,,en,Twitter for Android,0,0
3013,"b'RT @CognitiveVerb: \xe2\x80\x9cI\xe2\x80\x99m not going to fail Australia,\xe2\x80\x9d Morrison added.\n\nHe promised he would burn  for us. He promised to respond to bush fi\xe2\x80\xa6'",1389376172820090882,140,2021-05-04 00:27:47,,,en,Twitter for iPhone,0,1
3014,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389375380327329792,140,2021-05-04 00:24:38,,,en,Twitter for iPhone,0,279
3015,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/DwcGMXrnxe""",1389375059979120642,275,2021-05-04 00:23:22,,,en,Twitter for iPhone,2,3
3016,b'RT @WhatNewsScience: #MichaelBarrymore house where #StuartLubbock was murdered \n#ColdCase new evidence sees all those at the house at night\xe2\x80\xa6',1389374639252639751,140,2021-05-04 00:21:41,,,en,Twitter Web App,0,2
3017,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/DwcGMXrnxe',1389374614967570437,278,2021-05-04 00:21:36,,,en,Twitter for iPhone,2,3
3018,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/aSiWWZeowp""",1389374595380219904,275,2021-05-04 00:21:31,,,en,Twitter for iPhone,0,0
3019,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389374502774087681,140,2021-05-04 00:21:09,,,en,Twitter for iPhone,0,279
3020,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389374501721419777,264,2021-05-04 00:21:09,,,en,Twitter for iPhone,3,4
3021,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/DwcGMXrnxe'",1389374264864804870,277,2021-05-04 00:20:12,,,en,Twitter for iPhone,1,2
3022,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/j8pqmCdkKd'",1389372758639800320,277,2021-05-04 00:14:13,,,en,Twitter for Android,0,0
3023,b'RT @MargaretKaine: Book 1 Ring of Clay #Potteries #saga #rape\nhttps://t.co/Xo5BF7mP0b\nBook 2 Rosemary #adoption #Search\nhttps://t.co/72fTzy\xe2\x80\xa6',1389372290127654918,140,2021-05-04 00:12:21,,,en,Twitter Web App,0,25
3024,"b""RT @AmandaGreenUK: 200+ reviews on Amazon &amp; Goodreads * FREE today! Life could be worse. Life could definitely be better. Here's my story.\xe2\x80\xa6""",1389371234413023238,143,2021-05-04 00:08:10,,,en,Twitter Web App,0,31
3025,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/jGqpxxce7f',1389370751497744385,278,2021-05-04 00:06:15,,,en,Twitter for Android,0,0
3026,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389370647625805828,264,2021-05-04 00:05:50,,,en,Twitter for Android,1,8
3027,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/jGqpxxce7f'",1389370613047963649,277,2021-05-04 00:05:42,,,en,Twitter for Android,0,1
3028,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/aSiWWZeowp',1389370064802045955,278,2021-05-04 00:03:31,,,en,Twitter for iPhone,0,0
3029,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/WEAIp6rIGK""",1389369998691512329,275,2021-05-04 00:03:15,,,en,Twitter Web App,0,0
3030,b'#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/WEAIp6rIGK',1389369785004220417,278,2021-05-04 00:02:24,,,en,Twitter Web App,0,0
3031,b'RT @JusticeOzzie: @JoJSharpe @darylgibson @MFWitches @ScottMorrisonMP #Australia is tired of Morrison &amp; his Bullsh*t Machine Regime. #auspo\xe2\x80\xa6',1389369755698483200,144,2021-05-04 00:02:17,,,en,Twitter for Android,0,3
3032,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389369651747037190,264,2021-05-04 00:01:52,,,en,Twitter Web App,0,0
3033,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/WEAIp6rIGK'",1389369544804868101,277,2021-05-04 00:01:27,,,en,Twitter Web App,0,0
3034,b'RT @do_kinder: #NobelPrize overlooks history of #rape and #corruption in 2020 when awarding #NobelPeacePrize to @WFP.\n\n@GoogleExpertUK @DrU\xe2\x80\xa6',1389369439825584131,140,2021-05-04 00:01:02,,,en,Twitter for iPad,0,18
3035,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz'",1389369186191908867,264,2021-05-04 00:00:01,,,en,Twitter for Android,0,0
3036,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/vhsuWbFVkx'",1389368839574597637,277,2021-05-03 23:58:39,,,en,Twitter for Android,0,0
3037,b'RT @BRAINCURES: @Dr_Black @Sher84091181 @AndrewMMacLeod @DrUmeshPrabhu @GoogleExpertUK @BanishFGM @IntlWomen @WomenDeliver @WomenWhistle @k\xe2\x80\xa6',1389368654911971329,140,2021-05-03 23:57:55,,,en,Twitter for iPad,0,26
